Time,Speed
0.8974,300
0.8975,300
0.8976,300
0.8977,300
0.8978,300
0.8979,300
0.898,300
0.8981,300
0.8982,300
0.8983,300
0.8984,300
0.8985,300
0.8986,300
0.8987,300
0.8988,300
0.8989,300
0.899,300
0.8991,300
0.8992,300
0.8993,300
0.8994,300
0.8995,300
0.8996,300
0.8997,300
0.8998,300
0.8999,300
0.9,300
0.9001,300
0.9002,300
0.9003,300
0.9004,300
0.9005,300
0.9006,300
0.9007,300
0.9008,300
0.9009,300
0.901,300
0.9011,300
0.9012,300
0.9013,300
0.9014,300
0.9015,300
0.9016,300
0.9017,300
0.9018,300
0.9019,300
0.902,300
0.9021,300
0.9022,300
0.9023,300
0.9024,300
0.9025,300
0.9026,300
0.9027,300
0.9028,300
0.9029,300
0.903,300
0.9031,300
0.9032,300
0.9033,300
0.9034,300
0.9035,300
0.9036,300
0.9037,300
0.9038,300
0.9039,300
0.904,300
0.9041,300
0.9042,300
0.9043,300
0.9044,300
0.9045,300
0.9046,300
0.9047,300
0.9048,300
0.9049,300
0.905,300
0.9051,300
0.9052,300
0.9053,300
0.9054,300
0.9055,300
0.9056,300
0.9057,300
0.9058,300
0.9059,300
0.906,300
0.9061,300
0.9062,300
0.9063,300
0.9064,300
0.9065,300
0.9066,300
0.9067,300
0.9068,300
0.9069,300
0.907,300
0.9071,300
0.9072,300
0.9073,300
0.9074,300
0.9075,300
0.9076,300
0.9077,300
0.9078,300
0.9079,300
0.908,300
0.9081,300
0.9082,300
0.9083,300
0.9084,300
0.9085,300
0.9086,300
0.9087,300
0.9088,300
0.9089,300
0.909,300
0.9091,300
0.9092,300
0.9093,300
0.9094,300
0.9095,300
0.9096,300
0.9097,300
0.9098,300
0.9099,300
0.91,300
0.9101,300
0.9102,300
0.9103,300
0.9104,300
0.9105,300
0.9106,300
0.9107,300
0.9108,300
0.9109,300
0.911,300
0.9111,300
0.9112,300
0.9113,300
0.9114,300
0.9115,300
0.9116,300
0.9117,300
0.9118,300
0.9119,300
0.912,300
0.9121,300
0.9122,300
0.9123,300
0.9124,300
0.9125,300
0.9126,300
0.9127,300
0.9128,300
0.9129,300
0.913,300
0.9131,300
0.9132,300
0.9133,300
0.9134,300
0.9135,300
0.9136,300
0.9137,300
0.9138,300
0.9139,300
0.914,300
0.9141,300
0.9142,300
0.9143,300
0.9144,300
0.9145,300
0.9146,300
0.9147,300
0.9148,300
0.9149,300
0.915,300
0.9151,300
0.9152,300
0.9153,300
0.9154,300
0.9155,300
0.9156,300
0.9157,300
0.9158,300
0.9159,300
0.916,300
0.9161,300
0.9162,300
0.9163,300
0.9164,300
0.9165,300
0.9166,300
0.9167,300
0.9168,300
0.9169,300
0.917,300
0.9171,300
0.9172,300
0.9173,300
0.9174,300
0.9175,300
0.9176,300
0.9177,300
0.9178,300
0.9179,300
0.918,300
0.9181,300
0.9182,300
0.9183,300
0.9184,300
0.9185,300
0.9186,300
0.9187,300
0.9188,300
0.9189,300
0.919,300
0.9191,300
0.9192,300
0.9193,300
0.9194,300
0.9195,300
0.9196,300
0.9197,300
0.9198,300
0.9199,300
0.92,300
0.9201,300
0.9202,300
0.9203,300
0.9204,300
0.9205,300
0.9206,300
0.9207,300
0.9208,300
0.9209,300
0.921,300
0.9211,300
0.9212,300
0.9213,300
0.9214,300
0.9215,300
0.9216,300
0.9217,300
0.9218,300
0.9219,300
0.922,300
0.9221,300
0.9222,300
0.9223,300
0.9224,300
0.9225,300
0.9226,300
0.9227,300
0.9228,300
0.9229,300
0.923,300
0.9231,300
0.9232,300
0.9233,300
0.9234,300
0.9235,300
0.9236,300
0.9237,300
0.9238,300
0.9239,300
0.924,300
0.9241,300
0.9242,300
0.9243,300
0.9244,300
0.9245,300
0.9246,300
0.9247,300
0.9248,300
0.9249,300
0.925,300
0.9251,300
0.9252,300
0.9253,300
0.9254,300
0.9255,300
0.9256,300
0.9257,300
0.9258,300
0.9259,300
0.926,300
0.9261,300
0.9262,300
0.9263,300
0.9264,300
0.9265,300
0.9266,300
0.9267,300
0.9268,300
0.9269,300
0.927,300
0.9271,300
0.9272,300
0.9273,300
0.9274,300
0.9275,300
0.9276,300
0.9277,300
0.9278,300
0.9279,300
0.928,300
0.9281,300
0.9282,300
0.9283,300
0.9284,300
0.9285,300
0.9286,300
0.9287,300
0.9288,300
0.9289,300
0.929,300
0.9291,300
0.9292,300
0.9293,300
0.9294,300
0.9295,300
0.9296,300
0.9297,300
0.9298,300
0.9299,300
0.93,300
0.9301,300
0.9302,300
0.9303,300
0.9304,300
0.9305,300
0.9306,300
0.9307,300
0.9308,300
0.9309,300
0.931,300
0.9311,300
0.9312,300
0.9313,300
0.9314,300
0.9315,300
0.9316,300
0.9317,300
0.9318,300
0.9319,300
0.932,300
0.9321,300
0.9322,300
0.9323,300
0.9324,300
0.9325,300
0.9326,300
0.9327,300
0.9328,300
0.9329,300
0.933,300
0.9331,300
0.9332,300
0.9333,300
0.9334,300
0.9335,300
0.9336,300
0.9337,300
0.9338,300
0.9339,300
0.934,300
0.9341,300
0.9342,300
0.9343,300
0.9344,300
0.9345,300
0.9346,300
0.9347,300
0.9348,300
0.9349,300
0.935,300
0.9351,300
0.9352,300
0.9353,300
0.9354,300
0.9355,300
0.9356,300
0.9357,300
0.9358,300
0.9359,300
0.936,300
0.9361,300
0.9362,300
0.9363,300
0.9364,300
0.9365,300
0.9366,300
0.9367,300
0.9368,300
0.9369,300
0.937,300
0.9371,300
0.9372,300
0.9373,300
0.9374,300
0.9375,300
0.9376,300
0.9377,300
0.9378,300
0.9379,300
0.938,300
0.9381,300
0.9382,300
0.9383,300
0.9384,300
0.9385,300
0.9386,300
0.9387,300
0.9388,300
0.9389,300
0.939,300
0.9391,300
0.9392,300
0.9393,300
0.9394,300
0.9395,300
0.9396,300
0.9397,300
0.9398,300
0.9399,300
0.94,300
0.9401,300
0.9402,300
0.9403,300
0.9404,300
0.9405,300
0.9406,300
0.9407,300
0.9408,300
0.9409,300
0.941,300
0.9411,300
0.9412,300
0.9413,300
0.9414,300
0.9415,300
0.9416,300
0.9417,300
0.9418,300
0.9419,300
0.942,300
0.9421,300
0.9422,300
0.9423,300
0.9424,300
0.9425,300
0.9426,300
0.9427,300
0.9428,300
0.9429,300
0.943,300
0.9431,300
0.9432,300
0.9433,300
0.9434,300
0.9435,300
0.9436,300
0.9437,300
0.9438,300
0.9439,300
0.944,300
0.9441,300
0.9442,300
0.9443,300
0.9444,300
0.9445,300
0.9446,300
0.9447,300
0.9448,300
0.9449,300
0.945,300
0.9451,300
0.9452,300
0.9453,300
0.9454,300
0.9455,300
0.9456,300
0.9457,300
0.9458,300
0.9459,300
0.946,300
0.9461,300
0.9462,300
0.9463,300
0.9464,300
0.9465,300
0.9466,300
0.9467,300
0.9468,300
0.9469,300
0.947,300
0.9471,300
0.9472,300
0.9473,300
0.9474,300
0.9475,300
0.9476,300
0.9477,300
0.9478,300
0.9479,300
0.948,300
0.9481,300
0.9482,300
0.9483,300
0.9484,300
0.9485,300
0.9486,300
0.9487,300
0.9488,300
0.9489,300
0.949,300
0.9491,300
0.9492,300
0.9493,300
0.9494,300
0.9495,300
0.9496,300
0.9497,300
0.9498,300
0.9499,300
0.95,300
0.9501,300
0.9502,300
0.9503,300
0.9504,300
0.9505,300
0.9506,300
0.9507,300
0.9508,300
0.9509,300
0.951,300
0.9511,300
0.9512,300
0.9513,300
0.9514,300
0.9515,300
0.9516,300
0.9517,300
0.9518,300
0.9519,300
0.952,300
0.9521,300
0.9522,300
0.9523,300
0.9524,300
0.9525,300
0.9526,300
0.9527,300
0.9528,300
0.9529,300
0.953,300
0.9531,300
0.9532,300
0.9533,300
0.9534,300
0.9535,300
0.9536,300
0.9537,300
0.9538,300
0.9539,300
0.954,300
0.9541,300
0.9542,300
0.9543,300
0.9544,300
0.9545,300
0.9546,300
0.9547,300
0.9548,300
0.9549,300
0.955,300
0.9551,300
0.9552,300
0.9553,300
0.9554,300
0.9555,300
0.9556,300
0.9557,300
0.9558,300
0.9559,300
0.956,300
0.9561,300
0.9562,300
0.9563,300
0.9564,300
0.9565,300
0.9566,300
0.9567,300
0.9568,300
0.9569,300
0.957,300
0.9571,300
0.9572,300
0.9573,300
0.9574,300
0.9575,300
0.9576,300
0.9577,300
0.9578,300
0.9579,300
0.958,300
0.9581,300
0.9582,300
0.9583,300
0.9584,300
0.9585,300
0.9586,300
0.9587,300
0.9588,300
0.9589,300
0.959,300
0.9591,300
0.9592,300
0.9593,300
0.9594,300
0.9595,300
0.9596,300
0.9597,300
0.9598,300
0.9599,300
0.96,300
0.9601,300
0.9602,300
0.9603,300
0.9604,300
0.9605,300
0.9606,300
0.9607,300
0.9608,300
0.9609,300
0.961,300
0.9611,300
0.9612,300
0.9613,300
0.9614,300
0.9615,300
0.9616,300
0.9617,300
0.9618,300
0.9619,300
0.962,300
0.9621,300
0.9622,300
0.9623,300
0.9624,300
0.9625,300
0.9626,300
0.9627,300
0.9628,300
0.9629,300
0.963,300
0.9631,300
0.9632,300
0.9633,300
0.9634,300
0.9635,300
0.9636,300
0.9637,300
0.9638,300
0.9639,300
0.964,300
0.9641,300
0.9642,300
0.9643,300
0.9644,300
0.9645,300
0.9646,300
0.9647,300
0.9648,300
0.9649,300
0.965,300
0.9651,300
0.9652,300
0.9653,300
0.9654,300
0.9655,300
0.9656,300
0.9657,300
0.9658,300
0.9659,300
0.966,300
0.9661,300
0.9662,300
0.9663,300
0.9664,300
0.9665,300
0.9666,300
0.9667,300
0.9668,300
0.9669,300
0.967,300
0.9671,300
0.9672,300
0.9673,300
0.9674,300
0.9675,300
0.9676,300
0.9677,300
0.9678,300
0.9679,300
0.968,300
0.9681,300
0.9682,300
0.9683,300
0.9684,300
0.9685,300
0.9686,300
0.9687,300
0.9688,300
0.9689,300
0.969,300
0.9691,300
0.9692,300
0.9693,300
0.9694,300
0.9695,300
0.9696,300
0.9697,300
0.9698,300
0.9699,300
0.97,300
0.9701,300
0.9702,300
0.9703,300
0.9704,300
0.9705,300
0.9706,300
0.9707,300
0.9708,300
0.9709,300
0.971,300
0.9711,300
0.9712,300
0.9713,300
0.9714,300
0.9715,300
0.9716,300
0.9717,300
0.9718,300
0.9719,300
0.972,300
0.9721,300
0.9722,300
0.9723,300
0.9724,300
0.9725,300
0.9726,300
0.9727,300
0.9728,300
0.9729,300
0.973,300
0.9731,300
0.9732,300
0.9733,300
0.9734,300
0.9735,300
0.9736,300
0.9737,300
0.9738,300
0.9739,300
0.974,300
0.9741,300
0.9742,300
0.9743,300
0.9744,300
0.9745,300
0.9746,300
0.9747,300
0.9748,300
0.9749,300
0.975,300
0.9751,300
0.9752,300
0.9753,300
0.9754,300
0.9755,300
0.9756,300
0.9757,300
0.9758,300
0.9759,300
0.976,300
0.9761,300
0.9762,300
0.9763,300
0.9764,300
0.9765,300
0.9766,300
0.9767,300
0.9768,300
0.9769,300
0.977,300
0.9771,300
0.9772,300
0.9773,300
0.9774,300
0.9775,300
0.9776,300
0.9777,300
0.9778,300
0.9779,300
0.978,300
0.9781,300
0.9782,300
0.9783,300
0.9784,300
0.9785,300
0.9786,300
0.9787,300
0.9788,300
0.9789,300
0.979,300
0.9791,300
0.9792,300
0.9793,300
0.9794,300
0.9795,300
0.9796,300
0.9797,300
0.9798,300
0.9799,300
0.98,300
0.9801,300
0.9802,300
0.9803,300
0.9804,300
0.9805,300
0.9806,300
0.9807,300
0.9808,300
0.9809,300
0.981,300
0.9811,300
0.9812,300
0.9813,300
0.9814,300
0.9815,300
0.9816,300
0.9817,300
0.9818,300
0.9819,300
0.982,300
0.9821,300
0.9822,300
0.9823,300
0.9824,300
0.9825,300
0.9826,300
0.9827,300
0.9828,300
0.9829,300
0.983,300
0.9831,300
0.9832,300
0.9833,300
0.9834,300
0.9835,300
0.9836,300
0.9837,300
0.9838,300
0.9839,300
0.984,300
0.9841,300
0.9842,300
0.9843,300
0.9844,300
0.9845,300
0.9846,300
0.9847,300
0.9848,300
0.9849,300
0.985,300
0.9851,300
0.9852,300
0.9853,300
0.9854,300
0.9855,300
0.9856,300
0.9857,300
0.9858,300
0.9859,300
0.986,300
0.9861,300
0.9862,300
0.9863,300
0.9864,300
0.9865,300
0.9866,300
0.9867,300
0.9868,300
0.9869,300
0.987,300
0.9871,300
0.9872,300
0.9873,300
0.9874,300
0.9875,300
0.9876,300
0.9877,300
0.9878,300
0.9879,300
0.988,300
0.9881,300
0.9882,300
0.9883,300
0.9884,300
0.9885,300
0.9886,300
0.9887,300
0.9888,300
0.9889,300
0.989,300
0.9891,300
0.9892,300
0.9893,300
0.9894,300
0.9895,300
0.9896,300
0.9897,300
0.9898,300
0.9899,300
0.99,300
0.9901,300
0.9902,300
0.9903,300
0.9904,300
0.9905,300
0.9906,300
0.9907,300
0.9908,300
0.9909,300
0.991,300
0.9911,300
0.9912,300
0.9913,300
0.9914,300
0.9915,300
0.9916,300
0.9917,300
0.9918,300
0.9919,300
0.992,300
0.9921,300
0.9922,300
0.9923,300
0.9924,300
0.9925,300
0.9926,300
0.9927,300
0.9928,300
0.9929,300
0.993,300
0.9931,300
0.9932,300
0.9933,300
0.9934,300
0.9935,300
0.9936,300
0.9937,300
0.9938,300
0.9939,300
0.994,300
0.9941,300
0.9942,300
0.9943,300
0.9944,300
0.9945,300
0.9946,300
0.9947,300
0.9948,300
0.9949,300
0.995,300
0.9951,300
0.9952,300
0.9953,300
0.9954,300
0.9955,300
0.9956,300
0.9957,300
0.9958,300
0.9959,300
0.996,300
0.9961,300
0.9962,300
0.9963,300
0.9964,300
0.9965,300
0.9966,300
0.9967,300
0.9968,300
0.9969,300
0.997,300
0.9971,300
0.9972,300
0.9973,300
0.9974,300
0.9975,300
0.9976,300
0.9977,300
0.9978,300
0.9979,300
0.998,300
0.9981,300
0.9982,300
0.9983,300
0.9984,300
0.9985,300
0.9986,300
0.9987,300
0.9988,300
0.9989,300
0.999,300
0.9991,300
0.9992,300
0.9993,300
0.9994,300
0.9995,300
0.9996,300
0.9997,300
0.9998,300
0.9999,300
1,0
1.0001,0
1.0002,0
1.0003,0
1.0004,0
1.0005,0
1.0006,0
1.0007,0
1.0008,0
1.0009,0
1.001,0
1.0011,0
1.0012,0
1.0013,0
1.0014,0
1.0015,0
1.0016,0
1.0017,0
1.0018,0
1.0019,0
1.002,0
1.0021,0
1.0022,0
1.0023,0
1.0024,0
1.0025,0
1.0026,0
1.0027,0
1.0028,0
1.0029,0
1.003,0
1.0031,0
1.0032,0
1.0033,0
1.0034,0
1.0035,0
1.0036,0
1.0037,0
1.0038,0
1.0039,0
1.004,0
1.0041,0
1.0042,0
1.0043,0
1.0044,0
1.0045,0
1.0046,0
1.0047,0
1.0048,0
1.0049,0
1.005,0
1.0051,0
1.0052,0
1.0053,0
1.0054,0
1.0055,0
1.0056,0
1.0057,0
1.0058,0
1.0059,0
1.006,0
1.0061,0
1.0062,0
1.0063,0
1.0064,0
1.0065,0
1.0066,0
1.0067,0
1.0068,0
1.0069,0
1.007,0
1.0071,0
1.0072,0
1.0073,0
1.0074,0
1.0075,0
1.0076,0
1.0077,0
1.0078,0
1.0079,0
1.008,0
1.0081,0
1.0082,0
1.0083,0
1.0084,0
1.0085,0
1.0086,0
1.0087,0
1.0088,0
1.0089,0
1.009,0
1.0091,0
1.0092,0
1.0093,0
1.0094,0
1.0095,0
1.0096,0
1.0097,0
1.0098,0
1.0099,0
1.01,0
1.0101,0
1.0102,0
1.0103,0
1.0104,0
1.0105,0
1.0106,0
1.0107,0
1.0108,0
1.0109,0
1.011,0
1.0111,0
1.0112,0
1.0113,0
1.0114,0
1.0115,0
1.0116,0
1.0117,0
1.0118,0
1.0119,0
1.012,0
1.0121,0
1.0122,0
1.0123,0
1.0124,0
1.0125,0
1.0126,0
1.0127,0
1.0128,0
1.0129,0
1.013,0
1.0131,0
1.0132,0
1.0133,0
1.0134,0
1.0135,0
1.0136,0
1.0137,0
1.0138,0
1.0139,0
1.014,0
1.0141,0
1.0142,0
1.0143,0
1.0144,0
1.0145,0
1.0146,0
1.0147,0
1.0148,0
1.0149,0
1.015,0
1.0151,0
1.0152,0
1.0153,0
1.0154,0
1.0155,0
1.0156,0
1.0157,0
1.0158,0
1.0159,0
1.016,0
1.0161,0
1.0162,0
1.0163,0
1.0164,0
1.0165,0
1.0166,0
1.0167,0
1.0168,0
1.0169,0
1.017,0
1.0171,0
1.0172,0
1.0173,0
1.0174,0
1.0175,0
1.0176,0
1.0177,0
1.0178,0
1.0179,0
1.018,0
1.0181,0
1.0182,0
1.0183,0
1.0184,0
1.0185,0
1.0186,0
1.0187,0
1.0188,0
1.0189,0
1.019,0
1.0191,0
1.0192,0
1.0193,0
1.0194,0
1.0195,0
1.0196,0
1.0197,0
1.0198,0
1.0199,0
1.02,0
1.0201,0
1.0202,0
1.0203,0
1.0204,0
1.0205,0
1.0206,0
1.0207,0
1.0208,0
1.0209,0
1.021,0
1.0211,0
1.0212,0
1.0213,0
1.0214,0
1.0215,0
1.0216,0
1.0217,0
1.0218,0
1.0219,0
1.022,0
1.0221,0
1.0222,0
1.0223,0
1.0224,0
1.0225,0
1.0226,0
1.0227,0
1.0228,0
1.0229,0
1.023,0
1.0231,0
1.0232,0
1.0233,0
1.0234,0
1.0235,0
1.0236,0
1.0237,0
1.0238,0
1.0239,0
1.024,0
1.0241,0
1.0242,0
1.0243,0
1.0244,0
1.0245,0
1.0246,0
1.0247,0
1.0248,0
1.0249,0
1.025,0
1.0251,0
1.0252,0
1.0253,0
1.0254,0
1.0255,0
1.0256,0
1.0257,0
1.0258,0
1.0259,0
1.026,0
1.0261,0
1.0262,0
1.0263,0
1.0264,0
1.0265,0
1.0266,0
1.0267,0
1.0268,0
1.0269,0
1.027,0
1.0271,0
1.0272,0
1.0273,0
1.0274,0
1.0275,0
1.0276,0
1.0277,0
1.0278,0
1.0279,0
1.028,0
1.0281,0
1.0282,0
1.0283,0
1.0284,0
1.0285,0
1.0286,0
1.0287,0
1.0288,0
1.0289,0
1.029,0
1.0291,0
1.0292,0
1.0293,0
1.0294,0
1.0295,0
1.0296,0
1.0297,0
1.0298,0
1.0299,0
1.03,0
1.0301,0
1.0302,0
1.0303,0
1.0304,0
1.0305,0
1.0306,0
1.0307,0
1.0308,0
1.0309,0
1.031,0
1.0311,0
1.0312,0
1.0313,0
1.0314,0
1.0315,0
1.0316,0
1.0317,0
1.0318,0
1.0319,0
1.032,0
1.0321,0
1.0322,0
1.0323,0
1.0324,0
1.0325,0
1.0326,0
1.0327,0
1.0328,0
1.0329,0
1.033,0
1.0331,0
1.0332,0
1.0333,0
1.0334,0
1.0335,0
1.0336,0
1.0337,0
1.0338,0
1.0339,0
1.034,0
1.0341,0
1.0342,0
1.0343,0
1.0344,0
1.0345,0
1.0346,0
1.0347,0
1.0348,0
1.0349,0
1.035,0
1.0351,0
1.0352,0
1.0353,0
1.0354,0
1.0355,0
1.0356,0
1.0357,0
1.0358,0
1.0359,0
1.036,0
1.0361,0
1.0362,0
1.0363,0
1.0364,0
1.0365,0
1.0366,0
1.0367,0
1.0368,0
1.0369,0
1.037,0
1.0371,0
1.0372,0
1.0373,0
1.0374,0
1.0375,0
1.0376,0
1.0377,0
1.0378,0
1.0379,0
1.038,0
1.0381,0
1.0382,0
1.0383,0
1.0384,0
1.0385,0
1.0386,0
1.0387,0
1.0388,0
1.0389,0
1.039,0
1.0391,0
1.0392,0
1.0393,0
1.0394,0
1.0395,0
1.0396,0
1.0397,0
1.0398,0
1.0399,0
1.04,0
1.0401,0
1.0402,0
1.0403,0
1.0404,0
1.0405,0
1.0406,0
1.0407,0
1.0408,0
1.0409,0
1.041,0
1.0411,0
1.0412,0
1.0413,0
1.0414,0
1.0415,0
1.0416,0
1.0417,0
1.0418,0
1.0419,0
1.042,0
1.0421,0
1.0422,0
1.0423,0
1.0424,0
1.0425,0
1.0426,0
1.0427,0
1.0428,0
1.0429,0
1.043,0
1.0431,0
1.0432,0
1.0433,0
1.0434,0
1.0435,0
1.0436,0
1.0437,0
1.0438,0
1.0439,0
1.044,0
1.0441,0
1.0442,0
1.0443,0
1.0444,0
1.0445,0
1.0446,0
1.0447,0
1.0448,0
1.0449,0
1.045,0
1.0451,0
1.0452,0
1.0453,0
1.0454,0
1.0455,0
1.0456,0
1.0457,0
1.0458,0
1.0459,0
1.046,0
1.0461,0
1.0462,0
1.0463,0
1.0464,0
1.0465,0
1.0466,0
1.0467,0
1.0468,0
1.0469,0
1.047,0
1.0471,0
1.0472,0
1.0473,0
1.0474,0
1.0475,0
1.0476,0
1.0477,0
1.0478,0
1.0479,0
1.048,0
1.0481,0
1.0482,0
1.0483,0
1.0484,0
1.0485,0
1.0486,0
1.0487,0
1.0488,0
1.0489,0
1.049,0
1.0491,0
1.0492,0
1.0493,0
1.0494,0
1.0495,0
1.0496,0
1.0497,0
1.0498,0
1.0499,0
1.05,0
1.0501,0
1.0502,0
1.0503,0
1.0504,0
1.0505,0
1.0506,0
1.0507,0
1.0508,0
1.0509,0
1.051,0
1.0511,0
1.0512,0
1.0513,0
1.0514,0
1.0515,0
1.0516,0
1.0517,0
1.0518,0
1.0519,0
1.052,0
1.0521,0
1.0522,0
1.0523,0
1.0524,0
1.0525,0
1.0526,0
1.0527,0
1.0528,0
1.0529,0
1.053,0
1.0531,0
1.0532,0
1.0533,0
1.0534,0
1.0535,0
1.0536,0
1.0537,0
1.0538,0
1.0539,0
1.054,0
1.0541,0
1.0542,0
1.0543,0
1.0544,0
1.0545,0
1.0546,0
1.0547,0
1.0548,0
1.0549,0
1.055,0
1.0551,0
1.0552,0
1.0553,0
1.0554,0
1.0555,0
1.0556,0
1.0557,0
1.0558,0
1.0559,0
1.056,0
1.0561,0
1.0562,0
1.0563,0
1.0564,0
1.0565,0
1.0566,0
1.0567,0
1.0568,0
1.0569,0
1.057,0
1.0571,0
1.0572,0
1.0573,0
1.0574,0
1.0575,0
1.0576,0
1.0577,0
1.0578,0
1.0579,0
1.058,0
1.0581,0
1.0582,0
1.0583,0
1.0584,0
1.0585,0
1.0586,0
1.0587,0
1.0588,0
1.0589,0
1.059,0
1.0591,0
1.0592,0
1.0593,0
1.0594,0
1.0595,0
1.0596,0
1.0597,0
1.0598,0
1.0599,0
1.06,0
1.0601,0
1.0602,0
1.0603,0
1.0604,0
1.0605,0
1.0606,0
1.0607,0
1.0608,0
1.0609,0
1.061,0
1.0611,0
1.0612,0
1.0613,0
1.0614,0
1.0615,0
1.0616,0
1.0617,0
1.0618,0
1.0619,0
1.062,0
1.0621,0
1.0622,0
1.0623,0
1.0624,0
1.0625,0
1.0626,0
1.0627,0
1.0628,0
1.0629,0
1.063,0
1.0631,0
1.0632,0
1.0633,0
1.0634,0
1.0635,0
1.0636,0
1.0637,0
1.0638,0
1.0639,0
1.064,0
1.0641,0
1.0642,0
1.0643,0
1.0644,0
1.0645,0
1.0646,0
1.0647,0
1.0648,0
1.0649,0
1.065,0
1.0651,0
1.0652,0
1.0653,0
1.0654,0
1.0655,0
1.0656,0
1.0657,0
1.0658,0
1.0659,0
1.066,0
1.0661,0
1.0662,0
1.0663,0
1.0664,0
1.0665,0
1.0666,0
1.0667,0
1.0668,0
1.0669,0
1.067,0
1.0671,0
1.0672,0
1.0673,0
1.0674,0
1.0675,0
1.0676,0
1.0677,0
1.0678,0
1.0679,0
1.068,0
1.0681,0
1.0682,0
1.0683,0
1.0684,0
1.0685,0
1.0686,0
1.0687,0
1.0688,0
1.0689,0
1.069,0
1.0691,0
1.0692,0
1.0693,0
1.0694,0
1.0695,0
1.0696,0
1.0697,0
1.0698,0
1.0699,0
1.07,0
1.0701,0
1.0702,0
1.0703,0
1.0704,0
1.0705,0
1.0706,0
1.0707,0
1.0708,0
1.0709,0
1.071,0
1.0711,0
1.0712,0
1.0713,0
1.0714,0
1.0715,0
1.0716,0
1.0717,0
1.0718,0
1.0719,0
1.072,0
1.0721,0
1.0722,0
1.0723,0
1.0724,0
1.0725,0
1.0726,0
1.0727,0
1.0728,0
1.0729,0
1.073,0
1.0731,0
1.0732,0
1.0733,0
1.0734,0
1.0735,0
1.0736,0
1.0737,0
1.0738,0
1.0739,0
1.074,0
1.0741,0
1.0742,0
1.0743,0
1.0744,0
1.0745,0
1.0746,0
1.0747,0
1.0748,0
1.0749,0
1.075,0
1.0751,0
1.0752,0
1.0753,0
1.0754,0
1.0755,0
1.0756,0
1.0757,0
1.0758,0
1.0759,0
1.076,0
1.0761,0
1.0762,0
1.0763,0
1.0764,0
1.0765,0
1.0766,0
1.0767,0
1.0768,0
1.0769,0
1.077,0
1.0771,0
1.0772,0
1.0773,0
1.0774,0
1.0775,0
1.0776,0
1.0777,0
1.0778,0
1.0779,0
1.078,0
1.0781,0
1.0782,0
1.0783,0
1.0784,0
1.0785,0
1.0786,0
1.0787,0
1.0788,0
1.0789,0
1.079,0
1.0791,0
1.0792,0
1.0793,0
1.0794,0
1.0795,0
1.0796,0
1.0797,0
1.0798,0
1.0799,0
1.08,0
1.0801,0
1.0802,0
1.0803,0
1.0804,0
1.0805,0
1.0806,0
1.0807,0
1.0808,0
1.0809,0
1.081,0
1.0811,0
1.0812,0
1.0813,0
1.0814,0
1.0815,0
1.0816,0
1.0817,0
1.0818,0
1.0819,0
1.082,0
1.0821,0
1.0822,0
1.0823,0
1.0824,0
1.0825,0
1.0826,0
1.0827,0
1.0828,0
1.0829,0
1.083,0
1.0831,0
1.0832,0
1.0833,0
1.0834,0
1.0835,0
1.0836,0
1.0837,0
1.0838,0
1.0839,0
1.084,0
1.0841,0
1.0842,0
1.0843,0
1.0844,0
1.0845,0
1.0846,0
1.0847,0
1.0848,0
1.0849,0
1.085,0
1.0851,0
1.0852,0
1.0853,0
1.0854,0
1.0855,0
1.0856,0
1.0857,0
1.0858,0
1.0859,0
1.086,0
1.0861,0
1.0862,0
1.0863,0
1.0864,0
1.0865,0
1.0866,0
1.0867,0
1.0868,0
1.0869,0
1.087,0
1.0871,0
1.0872,0
1.0873,0
1.0874,0
1.0875,0
1.0876,0
1.0877,0
1.0878,0
1.0879,0
1.088,0
1.0881,0
1.0882,0
1.0883,0
1.0884,0
1.0885,0
1.0886,0
1.0887,0
1.0888,0
1.0889,0
1.089,0
1.0891,0
1.0892,0
1.0893,0
1.0894,0
1.0895,0
1.0896,0
1.0897,0
1.0898,0
1.0899,0
1.09,0
1.0901,0
1.0902,0
1.0903,0
1.0904,0
1.0905,0
1.0906,0
1.0907,0
1.0908,0
1.0909,0
1.091,0
1.0911,0
1.0912,0
1.0913,0
1.0914,0
1.0915,0
1.0916,0
1.0917,0
1.0918,0
1.0919,0
1.092,0
1.0921,0
1.0922,0
1.0923,0
1.0924,0
1.0925,0
1.0926,0
1.0927,0
1.0928,0
1.0929,0
1.093,0
1.0931,0
1.0932,0
1.0933,0
1.0934,0
1.0935,0
1.0936,0
1.0937,0
1.0938,0
1.0939,0
1.094,0
1.0941,0
1.0942,0
1.0943,0
1.0944,0
1.0945,0
1.0946,0
1.0947,0
1.0948,0
1.0949,0
1.095,0
1.0951,0
1.0952,0
1.0953,0
1.0954,0
1.0955,0
1.0956,0
1.0957,0
1.0958,0
1.0959,0
1.096,0
1.0961,0
1.0962,0
1.0963,0
1.0964,0
1.0965,0
1.0966,0
1.0967,0
1.0968,0
1.0969,0
1.097,0
1.0971,0
1.0972,0
1.0973,0
1.0974,0
1.0975,0
1.0976,0
1.0977,0
1.0978,0
1.0979,0
1.098,0
1.0981,0
1.0982,0
1.0983,0
1.0984,0
1.0985,0
1.0986,0
1.0987,0
1.0988,0
1.0989,0
1.099,0
1.0991,0
1.0992,0
1.0993,0
1.0994,0
1.0995,0
1.0996,0
1.0997,0
1.0998,0
1.0999,0
1.1,0
1.1001,0
